,timestamp,transacao_id,data,valor,bandeira,banco_emissor,mensagem_processamento,status_transacao,reference_month,part_of_day,year,month,day,day_name,hour,minutes
561,2024-01-15 12:12:29,9506-6732a6c67dc7,1705320749097,18515,VISA,BANCO DO BRASIL S.A.,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
562,2024-01-15 12:12:28,8b77-e105bc8368fc,1705320748886,5000,VISA,BANCO BRADESCO S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
563,2024-01-15 12:12:28,9ff9-9d013b512279,1705320748751,16842,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
564,2024-01-15 12:12:28,a684-1c61c61a02c9,1705320748419,495,MASTERCARD,ACG INSTITUIC?O DE PAGAMENTO S,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
565,2024-01-15 12:12:28,91be-2a0809ce25e6,1705320748375,11592,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
566,2024-01-15 12:12:27,a941-3d068c992783,1705320747555,9900,VISA,PAGSEGURO INTERNET S.A,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
567,2024-01-15 12:12:26,9f47-fb9de11525ee,1705320746941,495,VISA,BANCO BRADESCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
568,2024-01-15 12:12:26,b0e8-2a3e7b55aa3e,1705320746908,18234,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
569,2024-01-15 12:12:26,b26d-00de8797e980,1705320746012,9900,VISA,ITAU UNIBANCO HOLDING S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
570,2024-01-15 12:12:23,a8d8-d70bb30f702f,1705320743926,800,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
571,2024-01-15 12:12:23,9b57-d18904c7518e,1705320743670,8951,MASTERCARD,ITAU UNIBANCO S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
572,2024-01-15 12:12:22,b508-3acc11825f2a,1705320742846,139712,VISA,ITAU UNIBANCO HOLDING S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
573,2024-01-15 12:12:22,8593-b778b4fce7f8,1705320742016,111,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
574,2024-01-15 12:12:21,b4db-f921f138ffdb,1705320741535,27827,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
575,2024-01-15 12:12:21,bfdc-c5590b7c05fa,1705320741462,25000,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
576,2024-01-15 12:12:21,8ada-5e8ec02768f0,1705320741121,1990,VISA,BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
577,2024-01-15 12:12:20,a9ec-f970638ee380,1705320740448,1000,MASTERCARD,BANCO C6 S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
578,2024-01-15 12:12:20,9559-361341af158c,1705320740325,1990,VISA,BANCO BV S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
579,2024-01-15 12:12:20,a8ab-eca288ad9d4e,1705320740182,382965,VISA,BANCO BRADESCO S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
580,2024-01-15 12:12:19,944e-ac0b932c8a01,1705320739956,42183,VISA,MERCADO PAGO INSTITUICAO DE PAGAMENTO LTDA.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
581,2024-01-15 12:12:19,9267-2c25fc27514d,1705320739786,1990,VISA,BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
582,2024-01-15 12:12:18,b4d3-094b7a4b09e9,1705320738970,41800,VISA,CAIXA ECONOMICA FEDERAL,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
583,2024-01-15 12:12:18,9fea-5edc3b1953a1,1705320738357,2739,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
584,2024-01-15 12:12:17,8432-17bc4647b59a,1705320737507,790,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
585,2024-01-15 12:12:16,9b92-8e69b0abee0d,1705320736274,200,VISA,BANCO DO BRASIL S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
586,2024-01-15 12:12:16,acf0-609c349eda2e,1705320736259,66000,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
587,2024-01-15 12:12:15,b78d-bad526bd1257,1705320735059,45000,VISA,BANCO SANTANDER S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
588,2024-01-15 12:12:14,bf44-863068461780,1705320734801,619805,VISA,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
589,2024-01-15 12:12:14,989c-95d1fe69cde9,1705320734245,2500,VISA,PORTOSEG S.A. CREDITO FINANCIAMENTO E INVESTIMENTO,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
590,2024-01-15 12:12:14,8274-c92dbf9415de,1705320734006,8108,VISA,MERCADO PAGO INSTITUICAO DE PAGAMENTO LTDA.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
591,2024-01-15 12:12:13,bf2a-a5505a7c3757,1705320733727,1500,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
592,2024-01-15 12:12:13,a22c-42cdc9e12f2b,1705320733642,8951,MASTERCARD,ITAU UNIBANCO S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
593,2024-01-15 12:12:13,b2ec-597e3d41f093,1705320733301,2450,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
594,2024-01-15 12:12:12,bb90-8b4dd4eaf91f,1705320732622,24800,MASTERCARD,ACESSO SOLUCOES DE PAGAMENTO S,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
595,2024-01-15 12:12:11,b1ae-fe8e9faa5f1c,1705320731894,5900,VISA,BANCO BRADESCO S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
596,2024-01-15 12:12:11,8dd0-18694de28287,1705320731732,2800,VISA,BANCO SANTANDER S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
597,2024-01-15 12:12:11,8d4b-2002aa5eda8e,1705320731475,6990,MASTERCARD,BANCO INTER S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
598,2024-01-15 12:12:11,b7bc-99fafb79f154,1705320731334,2990,VISA,MERCADO PAGO INSTITUICAO DE PAGAMENTO LTDA.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
599,2024-01-15 12:12:11,afc8-9e4f25a3d6ef,1705320731209,1000,MASTERCARD,BANCO CSF S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
600,2024-01-15 12:12:10,9d1a-f770da8a7f50,1705320730939,18515,VISA,BANCO DO BRASIL S.A.,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
601,2024-01-15 12:12:10,9a4f-a24df4346352,1705320730822,36980,VISA,BANCO SANTANDER S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
602,2024-01-15 12:12:10,8ef2-a6fe5c06ef1a,1705320730780,60863,MASTERCARD,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
603,2024-01-15 12:12:10,a7e0-7729bf230fc6,1705320730005,6990,MASTERCARD,BANCO INTER S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
604,2024-01-15 12:12:08,9dba-6a5da7357e4e,1705320728742,495,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
605,2024-01-15 12:12:08,9194-b185f2b098f2,1705320728653,2500,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
606,2024-01-15 12:12:08,8508-150c79d2c2f4,1705320728173,8108,VISA,MERCADO PAGO INSTITUICAO DE PAGAMENTO LTDA.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
607,2024-01-15 12:12:07,bf8e-53b879d54081,1705320727407,60470,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
608,2024-01-15 12:12:07,ba70-668ec4a49376,1705320727284,600,MASTERCARD,BANCO PAN S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
609,2024-01-15 12:12:06,98ca-5315835b7864,1705320726126,12990,MASTERCARD,PORTOSEG S.A. CREDITO FINANCIAMENTO E INVESTIMENTO,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
610,2024-01-15 12:12:05,a582-a6a6860c2d4d,1705320725864,3000,VISA,BANCO BRADESCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
611,2024-01-15 12:12:05,ac6c-b6e5eb41787e,1705320725498,7680,VISA,ITAU UNIBANCO HOLDING S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
612,2024-01-15 12:12:05,a401-b45bc1669000,1705320725196,35000,MASTERCARD,BANCO BRADESCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
613,2024-01-15 12:12:04,95aa-32d090d81724,1705320724997,21999,MASTERCARD,BANCO COOPERATIVO SICOOB S.A.,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
614,2024-01-15 12:12:04,bbdb-57de7398a95a,1705320724536,3900,MASTERCARD,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
615,2024-01-15 12:12:03,b1e8-5dd724e0995f,1705320723239,43000,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
616,2024-01-15 12:12:01,9dbc-3a46d1ce7652,1705320721435,3000,MASTERCARD,BANCO INTER S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
617,2024-01-15 12:12:00,a9b9-0e643e693b54,1705320720831,6290,VISA,BANCO SANTANDER S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,12
618,2024-01-15 12:12:00,b8fb-d497e167162f,1705320720642,100,VISA,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
619,2024-01-15 12:12:00,b1d8-4e6ad5dab6ba,1705320720100,790,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,12
620,2024-01-15 12:11:59,bed0-800b699c2366,1705320719915,790,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
621,2024-01-15 12:11:59,b8c1-96eb74832e7a,1705320719573,2800,VISA,BANCO SANTANDER S.A.,DESBLOQUEIE O CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
622,2024-01-15 12:11:59,a9ce-c716b9e538c2,1705320719218,12000,VISA,BANCO BRADESCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
623,2024-01-15 12:11:58,8654-566bc80f67e8,1705320718439,4900,MASTERCARD,BANCO C6 S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
624,2024-01-15 12:11:56,b5ad-8b6a6b715c1d,1705320716973,9755,MASTERCARD,WILL FINANCEIRA S.A. CREDITO,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
625,2024-01-15 12:11:56,b4d2-415a436490f0,1705320716725,3500,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
626,2024-01-15 12:11:56,b927-a286ea05eb65,1705320716612,4140,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
627,2024-01-15 12:11:55,937f-75621930dbf4,1705320715133,2000,VISA,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
628,2024-01-15 12:11:55,9f4c-4b6646b509fb,1705320715010,316,VISA,MERCADO PAGO INSTITUICAO DE PAGAMENTO LTDA.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
629,2024-01-15 12:11:54,8a6b-4cc13386f02d,1705320714596,3801,MASTERCARD,BANCO C6 S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
630,2024-01-15 12:11:54,8679-b206ee16df01,1705320714324,26758,VISA,BANCO XP S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
631,2024-01-15 12:11:53,aab7-f401378f4eac,1705320713773,1977,VISA,ITAU UNIBANCO HOLDING S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
632,2024-01-15 12:11:53,9b0f-ac3557fe68a2,1705320713718,2000,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
633,2024-01-15 12:11:53,a794-d9935f5e959f,1705320713625,8990,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
634,2024-01-15 12:11:53,8e4d-28479d06ec38,1705320713326,495,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
635,2024-01-15 12:11:52,ae49-d008c75b189a,1705320712437,10349,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
636,2024-01-15 12:11:52,8bd0-55b739fd9e32,1705320712330,720,MASTERCARD,ITAU UNIBANCO S.A.,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
637,2024-01-15 12:11:52,8829-dbc504507b60,1705320712126,6600,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
638,2024-01-15 12:11:51,9957-c5302f0195a6,1705320711690,19999,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
639,2024-01-15 12:11:51,bc8c-61b1b89100d9,1705320711518,16842,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
640,2024-01-15 12:11:51,bc1a-2567ca602abc,1705320711403,2800,VISA,BANCO SANTANDER S.A.,DESBLOQUEIE O CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
641,2024-01-15 12:11:50,aeff-2cec32b8cc9f,1705320710823,100529,MASTERCARD,ITAU UNIBANCO S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
642,2024-01-15 12:11:50,9c2e-5677e1bcaa1c,1705320710661,23300,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
643,2024-01-15 12:11:50,9385-d73ccf590ef4,1705320710655,2000,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
644,2024-01-15 12:11:50,92fd-2cc608275410,1705320710149,2200,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
645,2024-01-15 12:11:49,bb38-c627a99ec1ff,1705320709572,81670,VISA,ST. THOMAS CREDIT UNION,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
646,2024-01-15 12:11:48,adcb-b26b8e195ad5,1705320708937,24828,ELO,BANCO DO BRASIL S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
647,2024-01-15 12:11:48,8caf-8ff901ebf014,1705320708491,179122,MASTERCARD,BANCO DO BRASIL S.A.,VALOR EXCEDIDO. CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
648,2024-01-15 12:11:48,bd2e-cd0dc15f6747,1705320708330,10500,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
649,2024-01-15 12:11:47,9237-c1708cb1bd00,1705320707777,27240,VISA,BANCO SANTANDER S.A.,DESBLOQUEIE O CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
650,2024-01-15 12:11:46,9270-820d4d33b704,1705320706876,495,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
651,2024-01-15 12:11:46,9b6d-06f2540a2500,1705320706691,3900,MASTERCARD,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
652,2024-01-15 12:11:46,a067-b24060c5b569,1705320706520,13944,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
653,2024-01-15 12:11:46,b59a-de266ea3e2d0,1705320706056,10000,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
654,2024-01-15 12:11:44,8307-bf99716de630,1705320704753,14205,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
655,2024-01-15 12:11:44,8281-d7b65b54d638,1705320704628,8257,MASTERCARD,BANCO INTER S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
656,2024-01-15 12:11:44,b658-7d46673dae7d,1705320704546,64668,VISA,EMPRESA BRASILEIRA DE BENEFICIOS E PAGAMENTOS LTDA.,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
657,2024-01-15 12:11:44,a34f-d51318be69e5,1705320704424,5515,VISA,CONTA SIMPLES SOLUCOES DE PAGAMENTO LTDA.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
658,2024-01-15 12:11:43,b801-b778e4ca4665,1705320703345,325,VISA,BANCO BRADESCO S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
659,2024-01-15 12:11:43,b8a6-5378214ca6c8,1705320703184,600,MASTERCARD,BANCO PAN S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
660,2024-01-15 12:11:43,944c-37af6bdd61ab,1705320703043,111,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
661,2024-01-15 12:11:42,ba31-0a87b7d6bd38,1705320702743,3500,VISA,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
662,2024-01-15 12:11:42,9807-6fc843f818c2,1705320702468,3900,MASTERCARD,BANCO BRADESCARD S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
663,2024-01-15 12:11:40,8187-6797ac3bb5b6,1705320700837,4500,ELO,BANCO DO BRASIL S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
664,2024-01-15 12:11:40,92e6-02adb6ba9410,1705320700325,26015,VISA,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
665,2024-01-15 12:11:39,bc7a-adc715b55b9c,1705320699334,100,VISA,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
666,2024-01-15 12:11:39,b015-978fd885c12d,1705320699097,49675,VISA,BANCO CSF S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
667,2024-01-15 12:11:38,a304-f4016b3ef6f7,1705320698089,700,VISA,BANCO BRADESCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
668,2024-01-15 12:11:37,bf07-6d47969d1dd0,1705320697868,6898,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
669,2024-01-15 12:11:37,b137-5b4696279b42,1705320697455,10460,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
670,2024-01-15 12:11:37,b31d-851cdc82c28e,1705320697449,200,VISA,BANCO DO BRASIL S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
671,2024-01-15 12:11:36,b43c-20a6e0c2b484,1705320696192,871,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
672,2024-01-15 12:11:35,b735-86c250b98dde,1705320695767,69724,VISA,LUIZACRED S.A. SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
673,2024-01-15 12:11:35,adea-9c1ecbdac30c,1705320695299,46080,VISA,ITAU UNIBANCO HOLDING S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
674,2024-01-15 12:11:34,894b-20d3e8f57dc3,1705320694900,4761,MASTERCARD,BANCO INTER S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
675,2024-01-15 12:11:34,bccd-bf862d89be1e,1705320694540,302828,MASTERCARD,BANCO C6 S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
676,2024-01-15 12:11:33,a725-c40e24244172,1705320693510,495,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
677,2024-01-15 12:11:32,91dc-0b52e9b17965,1705320692663,499,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
678,2024-01-15 12:11:32,b2fd-5bfe035a00cf,1705320692570,7737,MASTERCARD,BANCO COOPERATIVO SICREDI S.A.,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
679,2024-01-15 12:11:32,baee-8e179428da11,1705320692475,1990,VISA,ITAU UNIBANCO HOLDING S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
680,2024-01-15 12:11:31,aca3-e671b0ed6613,1705320691934,23249,VISA,NEON PAGAMENTOS S.A.,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
681,2024-01-15 12:11:31,b010-bb156621e14d,1705320691297,19799,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
682,2024-01-15 12:11:30,92a4-135e9f052067,1705320690138,26309,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
683,2024-01-15 12:11:27,a013-f36b1462b1cd,1705320687923,41976,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,11
684,2024-01-15 12:11:27,a8c0-bd679a3419c0,1705320687357,9999,VISA,BANCO BRADESCARD S.A.,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
685,2024-01-15 12:11:26,8bb8-4167951a5c4e,1705320686142,11000,MASTERCARD,BANCO CSF S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,11
